gu,dong,name,pyung,years,price,household,hospital,elementary,middle,high,department,bigmart,market,park,edu,subway,sub_dist
강서구,방화동,태청,27,23,46000,0,4,5,3,3,0,0,1,2,55,21,324.8
강서구,방화동,통일101동(597-38),24,21,47500,0,4,5,3,3,0,0,1,2,55,21,546.75
강서구,방화동,통일101동(597-38),25,21,49000,0,4,5,3,3,0,0,1,2,55,21,546.75
강서구,방화동,한림리첸빌101동,26,20,58000,0,4,5,3,3,0,0,1,2,55,21,640.72
강서구,방화동,한림리첸빌102동,26,20,50000,0,4,5,3,3,0,0,1,2,55,21,646.92
강서구,방화동,한미(286-1),12,37,36400,0,4,5,3,3,0,0,1,2,55,21,468.98
강서구,방화동,한미(286-1),14,37,41975,0,4,5,3,3,0,0,1,2,55,21,468.98
강서구,방화동,한숲마을대림,18,26,54233.33333,0,4,5,3,3,0,0,1,2,55,21,421.36
강서구,방화동,한숲마을대림,26,26,57750,0,4,5,3,3,0,0,1,2,55,21,421.36
강서구,방화동,한오,14,37,28350,0,4,5,3,3,0,0,1,2,55,21,420.69
강서구,방화동,한진로즈힐,18,21,63333.33333,0,4,5,3,3,0,0,1,2,55,21,479.66
강서구,방화동,한진로즈힐,25,21,69700,0,4,5,3,3,0,0,1,2,55,21,479.66
강서구,방화동,한진로즈힐,26,21,73737.5,0,4,5,3,3,0,0,1,2,55,21,479.66
강서구,방화동,현대,18,32,59666.66667,0,4,5,3,3,0,0,1,2,55,21,421.59
강서구,방화동,현대,26,32,70720.58824,0,4,5,3,3,0,0,1,2,55,21,421.59
강서구,방화동,형제,22,43,65000,0,4,5,3,3,0,0,1,2,55,21,344.19
강서구,방화동,형제,23,43,58500,0,4,5,3,3,0,0,1,2,55,21,344.19
강서구,방화동,형제,24,43,87000,0,4,5,3,3,0,0,1,2,55,21,344.19
강서구,방화동,홍익아파트,21,26,45000,0,4,5,3,3,0,0,1,2,55,21,215.16
강서구,방화동,홍익아파트,22,1,42500,0,4,5,3,3,0,0,1,2,55,21,215.16
강서구,염창동,e편한세상염창,17,6,85133.33334,0,2,3,2,0,0,2,0,1,86,21,431.39
강서구,염창동,e편한세상염창,18,6,118875,0,2,3,2,0,0,2,0,1,86,21,431.39
강서구,염창동,e편한세상염창,22,6,125062.5,0,2,3,2,0,0,2,0,1,86,21,431.39
강서구,염창동,e편한세상염창,26,6,134263.4259,0,2,3,2,0,0,2,0,1,86,21,431.39
강서구,염창동,강변월드메르디앙,26,15,105521.4286,0,2,3,2,0,0,2,0,1,86,21,305.88
강서구,염창동,강변코아루,26,18,103333.3333,0,2,3,2,0,0,2,0,1,86,21,719.14
강서구,염창동,강변코아루,35,18,113750,0,2,3,2,0,0,2,0,1,86,21,719.14
강서구,염창동,강변한솔솔파크,26,20,99166.66667,0,2,3,2,0,0,2,0,1,86,21,377.41
강서구,염창동,강변힐스테이트,18,20,91366.66667,0,2,3,2,0,0,2,0,1,86,21,481.19
강서구,염창동,강변힐스테이트,26,20,108477.2727,0,2,3,2,0,0,2,0,1,86,21,481.19
강서구,염창동,강서쌍용예가,18,11,88600,0,2,3,2,0,0,2,0,1,86,21,463.83
강서구,염창동,강서쌍용예가,26,11,96690,0,2,3,2,0,0,2,0,1,86,21,463.83
강서구,염창동,관음삼성,18,28,76545.45455,0,2,3,2,0,0,2,0,1,86,21,381.47
강서구,염창동,관음삼성,26,28,87333.33333,0,2,3,2,0,0,2,0,1,86,21,381.47
강서구,염창동,극동,18,25,70000,0,2,3,2,0,0,2,0,1,86,21,552.25
강서구,염창동,극동,24,25,78500,0,2,3,2,0,0,2,0,1,86,21,552.25
강서구,염창동,극동,26,25,82000,0,2,3,2,0,0,2,0,1,86,21,552.25
강서구,염창동,극동,32,25,95175,0,2,3,2,0,0,2,0,1,86,21,552.25
강서구,염창동,극동상록수,18,26,70450,0,2,3,2,0,0,2,0,1,86,21,326.99
강서구,염창동,극동상록수,26,26,87809.09091,0,2,3,2,0,0,2,0,1,86,21,326.99
강서구,염창동,금호타운,18,26,77221.73913,0,2,3,2,0,0,2,0,1,86,21,306.58
강서구,염창동,금호타운,26,26,87000,0,2,3,2,0,0,2,0,1,86,21,306.58
강서구,염창동,길훈,18,26,69000,0,2,3,2,0,0,2,0,1,86,21,559.75
강서구,염창동,길훈,26,26,82250,0,2,3,2,0,0,2,0,1,86,21,559.75
강서구,염창동,길훈,47,26,117000,0,2,3,2,0,0,2,0,1,86,21,559.75
강서구,염창동,노블레스아파트,16,19,35000,0,2,3,2,0,0,2,0,1,86,21,419.25
강서구,염창동,노블레스아파트,26,19,48000,0,2,3,2,0,0,2,0,1,86,21,419.25
강서구,염창동,대림,18,26,72220,0,2,3,2,0,0,2,0,1,86,21,155.32
강서구,염창동,대림,26,26,91800,0,2,3,2,0,0,2,0,1,86,21,155.32
강서구,염창동,동아,18,27,69915.09434,0,2,3,2,0,0,2,0,1,86,21,398.96
강서구,염창동,동아,26,27,92718.75,0,2,3,2,0,0,2,0,1,86,21,398.96
강서구,염창동,동아,35,27,114112.5,0,2,3,2,0,0,2,0,1,86,21,398.96
강서구,염창동,동아3,18,26,83171.45834,0,2,3,2,0,0,2,0,1,86,21,398.96
강서구,염창동,동아3,26,26,96800,0,2,3,2,0,0,2,0,1,86,21,398.96
강서구,염창동,등촌제이스카이,9,4,35900,0,2,3,2,0,0,2,0,1,86,21,219.34
강서구,염창동,등촌제이스카이,12,4,49450,0,2,3,2,0,0,2,0,1,86,21,219.34
강서구,염창동,롯데캐슬,26,20,124125,0,2,3,2,0,0,2,0,1,86,21,235.54
강서구,염창동,롯데캐슬,41,20,136875,0,2,3,2,0,0,2,0,1,86,21,235.54
강서구,염창동,루나클래식2,6,2,32600,0,2,3,2,0,0,2,0,1,86,21,174.57
강서구,염창동,리버펠리스1동,43,24,137500,0,2,3,2,0,0,2,0,1,86,21,488.39
강서구,염창동,리버펠리스4동,40,24,112166.6667,0,2,3,2,0,0,2,0,1,86,21,488.39
강서구,염창동,무학,18,26,71810,0,2,3,2,0,0,2,0,1,86,21,516.6
강서구,염창동,무학,26,26,91437.5,0,2,3,2,0,0,2,0,1,86,21,516.6
강서구,염창동,무학,35,26,99000,0,2,3,2,0,0,2,0,1,86,21,516.6
강서구,염창동,벽산늘푸른,18,27,60446.66667,0,2,3,2,0,0,2,0,1,86,21,376.38
강서구,염창동,벽산늘푸른,24,27,67000,0,2,3,2,0,0,2,0,1,86,21,376.38
강서구,염창동,벽산늘푸른,26,27,90000,0,2,3,2,0,0,2,0,1,86,21,376.38
강서구,염창동,보람더하임105동,31,18,66600,0,2,3,2,0,0,2,0,1,86,21,493.6
강서구,염창동,삼성하나로,18,31,60168.75,0,2,3,2,0,0,2,0,1,86,21,559.33
강서구,염창동,삼성하나로,26,31,75500,0,2,3,2,0,0,2,0,1,86,21,559.33
강서구,염창동,삼성한마음,18,30,69085,0,2,3,2,0,0,2,0,1,86,21,483.99
강서구,염창동,삼성한마음,26,30,84533.33333,0,2,3,2,0,0,2,0,1,86,21,483.99
강서구,염창동,삼성한아름,26,32,75405.55556,0,2,3,2,0,0,2,0,1,86,21,443.58
강서구,염창동,삼정그린코아,18,24,70000,0,2,3,2,0,0,2,0,1,86,21,116.14
강서구,염창동,삼정그린코아,26,24,104800,0,2,3,2,0,0,2,0,1,86,21,116.14
강서구,염창동,삼정그린코아,35,24,125000,0,2,3,2,0,0,2,0,1,86,21,116.14
강서구,염창동,삼천리,26,33,78375,0,2,3,2,0,0,2,0,1,86,21,1223.85
강서구,염창동,삼현팰리채,20,17,57875,0,2,3,2,0,0,2,0,1,86,21,414.48
강서구,염창동,성원,18,24,70242.59259,0,2,3,2,0,0,2,0,1,86,21,787.83
강서구,염창동,성원,26,24,90250,0,2,3,2,0,0,2,0,1,86,21,787.83
강서구,염창동,성원,35,24,121625,0,2,3,2,0,0,2,0,1,86,21,787.83
강서구,염창동,송촌,26,20,75360,0,2,3,2,0,0,2,0,1,86,21,339
강서구,염창동,송촌,28,20,76700,0,2,3,2,0,0,2,0,1,86,21,339
강서구,염창동,신동아,18,30,64622.72727,0,2,3,2,0,0,2,0,1,86,21,574.05
강서구,염창동,신동아,26,30,83585,0,2,3,2,0,0,2,0,1,86,21,574.05
강서구,염창동,엠그린,18,19,50000,0,2,3,2,0,0,2,0,1,86,21,413.74
강서구,염창동,여명,24,23,63000,0,2,3,2,0,0,2,0,1,86,21,542.9
강서구,염창동,염창1차보람더하임,26,17,105375,0,2,3,2,0,0,2,0,1,86,21,6.52
강서구,염창동,염창1차한화꿈에그린,18,20,107900,0,2,3,2,0,0,2,0,1,86,21,208.68
강서구,염창동,염창1차한화꿈에그린,20,20,115250,0,2,3,2,0,0,2,0,1,86,21,208.68
강서구,염창동,염창1차한화꿈에그린,26,20,129566.6667,0,2,3,2,0,0,2,0,1,86,21,208.68
강서구,염창동,염창1차한화꿈에그린,38,20,151000,0,2,3,2,0,0,2,0,1,86,21,208.68
강서구,염창동,염창2차보람,18,20,70500,0,2,3,2,0,0,2,0,1,86,21,237.63
강서구,염창동,염창2차보람,25,19,68400,0,2,3,2,0,0,2,0,1,86,21,237.63
강서구,염창동,염창2차보람,26,20,79650,0,2,3,2,0,0,2,0,1,86,21,237.63
강서구,염창동,염창2차한화꿈에그린,18,19,87400,0,2,3,2,0,0,2,0,1,86,21,158.55
강서구,염창동,염창2차한화꿈에그린,26,19,93628.57143,0,2,3,2,0,0,2,0,1,86,21,158.55
강서구,염창동,염창3우성,26,32,80094.44444,0,2,3,2,0,0,2,0,1,86,21,6.52
강서구,염창동,염창3차보람,26,19,78257.14286,0,2,3,2,0,0,2,0,1,86,21,667.68
강서구,염창동,염창동예성그린캐슬,26,20,68750,0,2,3,2,0,0,2,0,1,86,21,533.9
강서구,염창동,염창동한강우성,20,35,69582.14286,0,2,3,2,0,0,2,0,1,86,21,533.9
강서구,염창동,염창동한강우성,25,35,79600,0,2,3,2,0,0,2,0,1,86,21,533.9
강서구,염창동,염창동한강우성,26,35,82416.66667,0,2,3,2,0,0,2,0,1,86,21,533.9
강서구,염창동,염창힐스테이트,26,16,106500,0,2,3,2,0,0,2,0,1,86,21,509.19
강서구,염창동,우성2,26,33,77400,0,2,3,2,0,0,2,0,1,86,21,682.76
강서구,염창동,월드메르디앙,18,21,82333.33333,0,2,3,2,0,0,2,0,1,86,21,670.97
강서구,염창동,월드메르디앙,26,21,100060,0,2,3,2,0,0,2,0,1,86,21,670.97
강서구,염창동,이너스내안에,18,21,63810,0,2,3,2,0,0,2,0,1,86,21,442.27
강서구,염창동,이너스내안에,21,14,67000,0,2,3,2,0,0,2,0,1,86,21,442.27
강서구,염창동,이너스내안에,26,14,80416.66667,0,2,3,2,0,0,2,0,1,86,21,442.27
강서구,염창동,이너스내안에,26,21,77166.66667,0,2,3,2,0,0,2,0,1,86,21,442.27
강서구,염창동,이너스내안에201동,26,19,70175,0,2,3,2,0,0,2,0,1,86,21,569.97
강서구,염창동,일신건영휴먼빌,26,21,90250,0,2,3,2,0,0,2,0,1,86,21,600.93
강서구,염창동,주상복합태진가람,18,30,46187.5,0,2,3,2,0,0,2,0,1,86,21,291.98
강서구,염창동,지오빌,26,19,59750,0,2,3,2,0,0,2,0,1,86,21,622.41
강서구,염창동,태영,18,26,66676.47059,0,2,3,2,0,0,2,0,1,86,21,332.26
강서구,염창동,태영,26,26,70000,0,2,3,2,0,0,2,0,1,86,21,332.26
강서구,염창동,태영,35,26,119500,0,2,3,2,0,0,2,0,1,86,21,332.26
강서구,염창동,태진드림피아,24,22,72000,0,2,3,2,0,0,2,0,1,86,21,512.74
강서구,염창동,태진드림피아,26,22,82500,0,2,3,2,0,0,2,0,1,86,21,512.74
강서구,염창동,태진한솔,18,31,71340.90909,0,2,3,2,0,0,2,0,1,86,21,246.12
강서구,염창동,태진한솔,26,31,86933.33333,0,2,3,2,0,0,2,0,1,86,21,246.12
강서구,염창동,태진한솔,32,31,92500,0,2,3,2,0,0,2,0,1,86,21,246.12
강서구,염창동,한강동아,18,27,75706.25,0,2,3,2,0,0,2,0,1,86,21,785.07
강서구,염창동,한강동아,26,27,84250,0,2,3,2,0,0,2,0,1,86,21,785.07
강서구,염창동,한강동아,35,27,130000,0,2,3,2,0,0,2,0,1,86,21,785.07
강서구,염창동,한울밸리움,7,5,36700,0,2,3,2,0,0,2,0,1,86,21,59.64
강서구,염창동,한울밸리움,8,5,36500,0,2,3,2,0,0,2,0,1,86,21,59.64
강서구,염창동,한울밸리움,9,5,53000,0,2,3,2,0,0,2,0,1,86,21,59.64
강서구,염창동,현대1,25,31,72800,0,2,3,2,0,0,2,0,1,86,21,412.75
강서구,염창동,현대1,26,31,81814.81481,0,2,3,2,0,0,2,0,1,86,21,412.75
강서구,염창동,현대2,18,32,58850,0,2,3,2,0,0,2,0,1,86,21,983.09
강서구,염창동,현대2,25,32,74900,0,2,3,2,0,0,2,0,1,86,21,983.09
강서구,염창동,현대2,26,32,71666.66667,0,2,3,2,0,0,2,0,1,86,21,983.09
강서구,염창동,현대3,18,29,65376.92308,0,2,3,2,0,0,2,0,1,86,21,312.22
강서구,염창동,현대아이파크,26,20,98150,0,2,3,2,0,0,2,0,1,86,21,113.09
강서구,화곡동,AndPra레지던스,5,12,12766.66667,0,13,7,1,2,0,2,0,1,194,21,113.09
강서구,화곡동,GMValley,7,7,20000,0,13,7,1,2,0,2,0,1,194,21,183.96
강서구,화곡동,GMValley,8,7,20500,0,13,7,1,2,0,2,0,1,194,21,183.96
강서구,화곡동,NS파크APT,9,7,26288.88889,0,13,7,1,2,0,2,0,1,194,21,127.27
강서구,화곡동,SPACE(920-5),6,11,14150,0,13,7,1,2,0,2,0,1,194,21,574.82
강서구,화곡동,강동,18,23,19400,0,13,7,1,2,0,2,0,1,194,21,830.09
강서구,화곡동,강서그랜드아이파크주상복합,36,15,99000,0,13,7,1,2,0,2,0,1,194,21,779.71
강서구,화곡동,강서그랜드아이파크주상복합,38,15,89000,0,13,7,1,2,0,2,0,1,194,21,779.71
강서구,화곡동,강서뉴,18,22,29000,0,13,7,1,2,0,2,0,1,194,21,519.24
강서구,화곡동,강서뉴타워,12,12,37500,0,13,7,1,2,0,2,0,1,194,21,519.24
강서구,화곡동,강서뉴타워,24,12,66800,0,13,7,1,2,0,2,0,1,194,21,519.24
강서구,화곡동,강서뉴타워,25,12,64733.33333,0,13,7,1,2,0,2,0,1,194,21,519.24
강서구,화곡동,강서동도센트리움,4,13,9380,0,13,7,1,2,0,2,0,1,194,21,759.02
강서구,화곡동,강서아이파크,25,20,62687.5,0,13,7,1,2,0,2,0,1,194,21,1142.34
강서구,화곡동,강서크라운팰리스,6,6,25450,0,13,7,1,2,0,2,0,1,194,21,1165.71
강서구,화곡동,강서크라운팰리스,9,6,32075,0,13,7,1,2,0,2,0,1,194,21,1165.71
강서구,화곡동,강서타워,28,16,35000,0,13,7,1,2,0,2,0,1,194,21,519.24
강서구,화곡동,강서힐스테이트,18,10,100792.5,1,13,7,1,2,0,2,0,1,194,21,402.88
강서구,화곡동,강서힐스테이트,26,10,125453.9326,1,13,7,1,2,0,2,0,1,194,21,402.88
강서구,화곡동,강서힐스테이트,36,10,140500,1,13,7,1,2,0,2,0,1,194,21,402.88
강서구,화곡동,강서힐스테이트,39,10,143901.5625,1,13,7,1,2,0,2,0,1,194,21,402.88
강서구,화곡동,강서힐스테이트,46,10,165291.6667,1,13,7,1,2,0,2,0,1,194,21,402.88
강서구,화곡동,거성훼미리(29-68),18,24,28000,0,13,7,1,2,0,2,0,1,194,21,889.76
강서구,화곡동,경동엠파이어스테이트,4,13,9312.5,0,13,7,1,2,0,2,0,1,194,21,820.8
강서구,화곡동,경동엠파이어스테이트,6,13,12400,0,13,7,1,2,0,2,0,1,194,21,820.8
강서구,화곡동,계명(1075-31),25,24,49000,0,13,7,1,2,0,2,0,1,194,21,93.22
강서구,화곡동,계명(350-33),21,25,27500,0,13,7,1,2,0,2,0,1,194,21,93.22
강서구,화곡동,계명(350-34),21,25,26000,0,13,7,1,2,0,2,0,1,194,21,93.22
강서구,화곡동,계명가동,17,23,27000,0,13,7,1,2,0,2,0,1,194,21,919.42
강서구,화곡동,계명아파트나동,23,24,39150,0,13,7,1,2,0,2,0,1,194,21,923.67
강서구,화곡동,계명아파트다동,24,23,48300,0,13,7,1,2,0,2,0,1,194,21,78.42
강서구,화곡동,곰달래,26,28,49250,0,13,7,1,2,0,2,0,1,194,21,367.18
강서구,화곡동,광영다모은정아파트,34,21,53900,0,13,7,1,2,0,2,0,1,194,21,537.34
강서구,화곡동,굿이모션(1103-3),21,21,32850,0,13,7,1,2,0,2,0,1,194,21,1066.92
강서구,화곡동,궁전(912-1)B동,30,27,49000,0,13,7,1,2,0,2,0,1,194,21,479.27
강서구,화곡동,그랜드아이파크,37,15,103000,0,13,7,1,2,0,2,0,1,194,21,779.71
강서구,화곡동,그랜드아이파크,42,15,96000,0,13,7,1,2,0,2,0,1,194,21,779.71
강서구,화곡동,그랜드아이파크,55,15,120000,0,13,7,1,2,0,2,0,1,194,21,779.71
강서구,화곡동,근상프리즘(955-9),24,22,44000,0,13,7,1,2,0,2,0,1,194,21,507.02
강서구,화곡동,근상프리즘(957-1),24,22,49500,0,13,7,1,2,0,2,0,1,194,21,507.02
강서구,화곡동,금호,32,23,53000,0,13,7,1,2,0,2,0,1,194,21,1232.5
강서구,화곡동,길성그랑프리텔,22,20,63266.66667,0,13,7,1,2,0,2,0,1,194,21,865.55
강서구,화곡동,까치산(101동),25,22,50000,0,13,7,1,2,0,2,0,1,194,21,512.18
강서구,화곡동,까치산(101동),26,22,49000,0,13,7,1,2,0,2,0,1,194,21,512.18
강서구,화곡동,까치산(102동),29,22,44200,0,13,7,1,2,0,2,0,1,194,21,333.39
강서구,화곡동,꿈동산(355-22),18,24,26450,0,13,7,1,2,0,2,0,1,194,21,671.4
강서구,화곡동,남광쉐르빌(923-10),10,11,18000,0,13,7,1,2,0,2,0,1,194,21,1011.55
강서구,화곡동,남광쉐르빌(923-10),13,11,23700,0,13,7,1,2,0,2,0,1,194,21,1011.55
강서구,화곡동,남광아파트,10,8,23283.33333,0,13,7,1,2,0,2,0,1,194,21,498.06
강서구,화곡동,남광아파트,11,8,26250,0,13,7,1,2,0,2,0,1,194,21,498.06
강서구,화곡동,남광아파트,13,8,27900,0,13,7,1,2,0,2,0,1,194,21,498.06
강서구,화곡동,남광아파트,14,8,33900,0,13,7,1,2,0,2,0,1,194,21,498.06
강서구,화곡동,남광아파트,14,10,33187.5,0,13,7,1,2,0,2,0,1,194,21,498.06
강서구,화곡동,남광아파트,15,8,33000,0,13,7,1,2,0,2,0,1,194,21,498.06
강서구,화곡동,다담센트빌,16,15,36500,0,13,7,1,2,0,2,0,1,194,21,133.17
강서구,화곡동,대림e편한세상,26,33,65580,0,13,7,1,2,0,2,0,1,194,21,911.77
강서구,화곡동,대림e편한세상,33,33,77300,0,13,7,1,2,0,2,0,1,194,21,911.77
강서구,화곡동,대우그린,21,23,30000,0,13,7,1,2,0,2,0,1,194,21,807.23
강서구,화곡동,대종,20,23,43500,0,13,7,1,2,0,2,0,1,194,21,147.57
강서구,화곡동,대호스카이빌,23,24,29600,0,13,7,1,2,0,2,0,1,194,21,683.54
강서구,화곡동,덕현타워,21,22,49500,0,13,7,1,2,0,2,0,1,194,21,427.9
강서구,화곡동,덕현타워,25,22,61622.5,0,13,7,1,2,0,2,0,1,194,21,427.9
강서구,화곡동,도양라비앙아파트,17,9,47400,0,13,7,1,2,0,2,0,1,194,21,296.67
강서구,화곡동,동양하우징(899-4),9,8,25500,0,13,7,1,2,0,2,0,1,194,21,768.74
강서구,화곡동,동우(24-134),18,24,16700,0,13,7,1,2,0,2,0,1,194,21,559.17
강서구,화곡동,동훈타마르(921-18),18,14,36750,0,13,7,1,2,0,2,0,1,194,21,583.71
강서구,화곡동,드림시드아파트,14,7,37300,0,13,7,1,2,0,2,0,1,194,21,436.13
강서구,화곡동,드림시드아파트1차,11,8,23000,0,13,7,1,2,0,2,0,1,194,21,193.8
강서구,화곡동,디아인스,7,7,26166.66667,0,13,7,1,2,0,2,0,1,194,21,78.85
강서구,화곡동,로즈힐(1101-3),18,23,24500,0,13,7,1,2,0,2,0,1,194,21,158.97
강서구,화곡동,루체비스타,7,8,20625,0,13,7,1,2,0,2,0,1,194,21,250.55
강서구,화곡동,루체비스타,9,8,22450,0,13,7,1,2,0,2,0,1,194,21,250.55
강서구,화곡동,리치아파트,6,7,21600,0,13,7,1,2,0,2,0,1,194,21,472.32
강서구,화곡동,메종드로제,15,6,36425,0,13,7,1,2,0,2,0,1,194,21,485.41
강서구,화곡동,메종드로제,17,6,41414.28571,0,13,7,1,2,0,2,0,1,194,21,485.41
강서구,화곡동,명주캐슬(61-9),20,23,30000,0,13,7,1,2,0,2,0,1,194,21,462.64
강서구,화곡동,미성아파트(연립),25,38,48600,0,13,7,1,2,0,2,0,1,194,21,491.99
강서구,화곡동,미성아파트(연립),36,38,67150,0,13,7,1,2,0,2,0,1,194,21,491.99
강서구,화곡동,미주,15,37,19140,0,13,7,1,2,0,2,0,1,194,21,1056.55
강서구,화곡동,벨라팰리스,7,10,19600,0,13,7,1,2,0,2,0,1,194,21,63.12
강서구,화곡동,보람,26,21,57266.66667,0,13,7,1,2,0,2,0,1,194,21,565.86
강서구,화곡동,산내들,8,13,20933.33333,0,13,7,1,2,0,2,0,1,194,21,660.51
강서구,화곡동,살렘,17,23,23000,0,13,7,1,2,0,2,0,1,194,21,534.16
강서구,화곡동,삼도,21,26,36775,0,13,7,1,2,0,2,0,1,194,21,430.29
강서구,화곡동,삼백,25,26,35800,0,13,7,1,2,0,2,0,1,194,21,421.87
강서구,화곡동,삼성다빈치(917-14),4,10,11383.33333,0,13,7,1,2,0,2,0,1,194,21,366.78
강서구,화곡동,상진지오벨리,21,15,42850,0,13,7,1,2,0,2,0,1,194,21,1095.43
강서구,화곡동,상진지오벨리,23,15,44000,0,13,7,1,2,0,2,0,1,194,21,1095.43
강서구,화곡동,서광프리메라,26,19,61400,0,13,7,1,2,0,2,0,1,194,21,1111.97
강서구,화곡동,서림골드,24,23,44500,0,13,7,1,2,0,2,0,1,194,21,433.3
강서구,화곡동,서림골드,28,23,42000,0,13,7,1,2,0,2,0,1,194,21,433.3
강서구,화곡동,서부인터빌아파트,24,23,42000,0,13,7,1,2,0,2,0,1,194,21,107.65
강서구,화곡동,서부인터빌아파트,25,23,54800,0,13,7,1,2,0,2,0,1,194,21,107.65
강서구,화곡동,성광,18,17,42000,0,13,7,1,2,0,2,0,1,194,21,92.12
강서구,화곡동,성삼하이츠,16,24,39500,0,13,7,1,2,0,2,0,1,194,21,906.71
강서구,화곡동,성재,19,23,30100,0,13,7,1,2,0,2,0,1,194,21,634.91
강서구,화곡동,성재센트리움,9,9,20300,0,13,7,1,2,0,2,0,1,194,21,274.29
강서구,화곡동,성재센트리움,12,9,26500,0,13,7,1,2,0,2,0,1,194,21,274.29
강서구,화곡동,성재센트리움아파트,5,9,16033.33333,0,13,7,1,2,0,2,0,1,194,21,274.29
강서구,화곡동,성재센트리움아파트,6,9,16200,0,13,7,1,2,0,2,0,1,194,21,274.29
강서구,화곡동,성재센트리움아파트,7,9,16100,0,13,7,1,2,0,2,0,1,194,21,274.29
강서구,화곡동,성재센트리움아파트,8,8,23650,0,13,7,1,2,0,2,0,1,194,21,274.29
강서구,화곡동,성재센트리움아파트,8,9,20650,0,13,7,1,2,0,2,0,1,194,21,274.29
강서구,화곡동,성재센트리움아파트,9,8,23433.33333,0,13,7,1,2,0,2,0,1,194,21,274.29
강서구,화곡동,성재센트리움아파트,10,8,23300,0,13,7,1,2,0,2,0,1,194,21,274.29
강서구,화곡동,성재센트리움아파트,11,8,25500,0,13,7,1,2,0,2,0,1,194,21,274.29
강서구,화곡동,성재센트리움아파트(343-35),7,10,22500,0,13,7,1,2,0,2,0,1,194,21,69.46
강서구,화곡동,성재센트리움아파트(343-35),8,10,24000,0,13,7,1,2,0,2,0,1,194,21,69.46
강서구,화곡동,성재센트리움아파트(343-35),9,10,23700,0,13,7,1,2,0,2,0,1,194,21,69.46
강서구,화곡동,세교예지안2차,6,12,11750,0,13,7,1,2,0,2,0,1,194,21,437.27
강서구,화곡동,세교예지안5차,9,9,21280,0,13,7,1,2,0,2,0,1,194,21,349.89
강서구,화곡동,세교예지안6차,8,9,16400,0,13,7,1,2,0,2,0,1,194,21,539.53
강서구,화곡동,세림,7,10,13730,0,13,7,1,2,0,2,0,1,194,21,168.93
강서구,화곡동,세림아파트,11,9,23200,0,13,7,1,2,0,2,0,1,194,21,168.93
강서구,화곡동,세림아파트,12,9,22700,0,13,7,1,2,0,2,0,1,194,21,168.93
강서구,화곡동,세한(410-150),22,24,30000,0,13,7,1,2,0,2,0,1,194,21,519.4
강서구,화곡동,센트럴파크아파트,15,4,44900,0,13,7,1,2,0,2,0,1,194,21,264.51
강서구,화곡동,송이,26,26,45166.66667,0,13,7,1,2,0,2,0,1,194,21,879.51
강서구,화곡동,수산동우,26,20,57000,0,13,7,1,2,0,2,0,1,194,21,636.79
강서구,화곡동,수정,18,25,21000,0,13,7,1,2,0,2,0,1,194,21,485.94
강서구,화곡동,스위트드림아파트,15,6,43683.33333,0,13,7,1,2,0,2,0,1,194,21,466.75
강서구,화곡동,승윤노블리안,24,13,52650,0,13,7,1,2,0,2,0,1,194,21,397.87
강서구,화곡동,신도금잔디,23,27,41800,0,13,7,1,2,0,2,0,1,194,21,486.69
강서구,화곡동,신도금잔디,26,27,57000,0,13,7,1,2,0,2,0,1,194,21,486.69
강서구,화곡동,신영,24,23,30000,0,13,7,1,2,0,2,0,1,194,21,454.47
강서구,화곡동,신원2차(24-130),19,24,19000,0,13,7,1,2,0,2,0,1,194,21,877.64
강서구,화곡동,신원센스빌,12,23,15000,0,13,7,1,2,0,2,0,1,194,21,263.22
강서구,화곡동,신한빌라트(105-362),20,25,25000,0,13,7,1,2,0,2,0,1,194,21,144.7
강서구,화곡동,아녜스타워4,4,13,10228.57143,0,13,7,1,2,0,2,0,1,194,21,335.2
강서구,화곡동,양용아네스,22,22,33000,0,13,7,1,2,0,2,0,1,194,21,1098.09
강서구,화곡동,양지샤인아파트,6,7,22150,0,13,7,1,2,0,2,0,1,194,21,1098.09
강서구,화곡동,에스타워,8,8,21500,0,13,7,1,2,0,2,0,1,194,21,729.51
강서구,화곡동,에스타워,9,8,20000,0,13,7,1,2,0,2,0,1,194,21,729.51
강서구,화곡동,에이원,15,20,25800,0,13,7,1,2,0,2,0,1,194,21,235
강서구,화곡동,에이원B둥,18,20,27950,0,13,7,1,2,0,2,0,1,194,21,235
강서구,화곡동,오복뜨란체,21,18,39000,0,13,7,1,2,0,2,0,1,194,21,481.38
강서구,화곡동,오케이A,19,23,19900,0,13,7,1,2,0,2,0,1,194,21,481.38
강서구,화곡동,오케이B,11,23,13000,0,13,7,1,2,0,2,0,1,194,21,481.38
강서구,화곡동,오케이B,13,23,12350,0,13,7,1,2,0,2,0,1,194,21,481.38
강서구,화곡동,오화(24-175),18,24,23800,0,13,7,1,2,0,2,0,1,194,21,366.82
강서구,화곡동,올림푸스,23,18,49500,0,13,7,1,2,0,2,0,1,194,21,798.44
강서구,화곡동,요산페어뷰,22,12,45633.33334,0,13,7,1,2,0,2,0,1,194,21,638.87
강서구,화곡동,우공아파트,8,7,17500,0,13,7,1,2,0,2,0,1,194,21,556.25
강서구,화곡동,우공팰리스,25,17,49250,0,13,7,1,2,0,2,0,1,194,21,401.08
강서구,화곡동,우공팰리스102동,19,20,49000,0,13,7,1,2,0,2,0,1,194,21,391.7
강서구,화곡동,우림루미아트아파트,19,22,42000,0,13,7,1,2,0,2,0,1,194,21,345.56
